      85       18.163500        9.129385        32.290775        57.759853       90.380386        55.950214
      86       19.159290        9.161188        31.899082        57.830368       91.904617        70.255089
      87       19.088646        9.162168        31.484955        57.846870       91.776672        68.397110
      88       18.843889        9.130896        31.613951        57.894382       90.552803        57.071625
      89       18.636072        9.131710        31.162462        57.911430       90.442215        55.985172
      90       19.873243        9.169304        30.724958        58.000359       92.014282        70.610046
      91       19.745916        9.171420        30.166121        58.019962       91.859100        68.346512
      92       19.341894        9.136026        30.229700        58.070839       90.688324        57.370186
      93       19.051996        9.137744        29.629034        58.091015       90.562950        56.067078
      94       20.551407        9.185485        29.109547        58.205330       92.213097        71.088425
      95       20.351086        9.189483        28.361717        58.229164       92.026123        68.334320
      96       19.765568        9.146157        28.354759        58.281654       90.944107        57.788795
      97       19.369385        9.149231        27.564680        58.306179       90.807602        56.230911
      98       21.166798        9.214978        26.898281        58.462078       92.609482        71.781631
      99       20.875021        9.222180        25.903048        58.493313       92.385284        68.403885
     100       20.078583        9.163007        25.837120        58.540836       91.465660        58.419003
     101       19.540249        9.168025        24.811914        58.572632       91.319130        56.551949
     102       21.704168        9.267301        23.879522        58.813084       93.473816        72.888367
     103       21.298851        9.280392        22.563597        58.861149       93.213104        68.675636
     104       20.242258        9.186908        22.496660        58.872440       92.595932        59.464203
     105       19.497276        9.194275        21.197821        58.917618       92.400101        57.205872
     106       22.171198        9.362185        19.780910        59.373882       95.521690        74.911339
     107       21.622658        9.387655        18.071566        59.469810       95.272270        69.550308
     108       20.207621        9.209298        18.178696        59.290421       95.126244        61.455307
     109       19.103167        9.216578        16.620211        59.354324       94.544167        58.601494
     110       22.618406        9.547969        14.338496        60.491043      100.697433        79.367111
     111       21.862650        9.604117        12.250693        60.750458      100.661224        72.606453
     112       19.883667        9.183583        12.983184        59.640156      100.562317        66.049034
     113       17.923819        9.167690        11.361897        59.654926       97.251030        61.248211
     114       23.083942        9.962438         7.721653        63.316406      113.486160        91.286224
     115       21.707005       10.081029         5.823935        64.096420      112.672256        83.573738
     116       18.927904        9.056866         8.111542        59.570747      108.941673        78.841667
     117       14.082620        8.912498         6.944405        58.978230       88.075729        60.443336
     118       22.181667       11.195105         3.254586        72.900810      131.587601       120.438484
     119       15.000898       11.295453         3.204883        74.330292       92.996613        35.769733
     120       14.194599       15.713227         7.557033       103.237854       89.713165        96.602692
     121       13.314932       14.338800        12.489956        92.296555       70.863800       122.625961
     122        6.326464       10.501460        14.399669        68.532021       33.839226        33.101616
     123       11.124146       10.512100        15.469166        68.533607       66.005508        23.589392
     124       10.675164        9.465979        12.184194        62.205662       63.181812        18.370461
     125       15.242360        9.493808        12.894934        62.218410       83.466995        15.018745
     126       12.099411        8.855195        16.517265        59.097286       71.557281         5.032363
