4403		27898.98633		3
2260		27879.36133		1
3522		27873.49219		1
2300		27867.875		1
3378		27858.33789		1
4429		27851.41602		3
2270		27845.33594		1
105		27844.73633		3
4338		27841.60352		3
3387		27840.86133		1
127		27825.42383		3
1924		27811.60938		1
3453		27805.79883		1
925		27804.88477		1
4513		27803.23047		3
3403		27797.1582		1
1828		27790.01172		1
1857		27783.62891		1
4412		27780.47461		3
3292		27773.08984		1
3393		27768.49023		1
4326		27750.2832		3
2313		27748.71875		1
1923		27737.51758		1
3447		27731.83984		1
1025		27729.87109		3
1045		27723.07422		3
2226		27717.30469		1
4413		27703.40234		3
4426		27695.5625		3
4448		27691.17773		3
3385		27686.88086		1
3519		27679.75586		1
1890		27675.55859		1
123		27663.79102		3
1038		27663.07227		3
2652		27659.50781		1
3440		27657.64648		1
3291		27650.95898		1
3330		27648.85938		1
4417		27644.92188		3
1932		27637.63477		1
981		27621.34766		1
4329		27619.32227		3
4333		27617.48438		3
3302		27609.51367		1
113		27607.4375		3
2266		27605.0957		1
3494		27595.18945		1
563		27594.1582		3
2320		27587.66797		1
4506		27584.79297		3
2301		27582.28711		1
2227		27567.61523		1
1831		27564.48438		1
562		27559.53125		3
957		27553.29883		1
3344		27549.14844		1
1931		27542.8457		1
2314		27541.72461		1
561		27539.87305		3
4402		27536.0293		3
3479		27536.01953		1
564		27530.64063		3
3331		27528.30859		1
3340		27525.70117		1
2259		27525.30469		1
97		27521.38477		3
2295		27519.53516		1
1922		27513.61719		1
3324		27508.57813		1
1939		27505.8418		1
4406		27503.75586		3
3329		27499.22266		1
1861		27489.2793		1
3518		27489.26563		1
555		27473.56641		3
4342		27469.33789		3
2328		27467.82031		1
4325		27464.48047		3
569		27460.70313		3
560		27457.60156		3
4445		27449.72852		3
1896		27447.84375		1
556		27444.04297		3
4337		27433.80664		3
1895		27431.72461		1
554		27423.82813		3
570		27423.56445		3
4421		27422.80273		3
568		27417.4375		3
4511		27414.38867		3
6510		27412.83398		3
3377		27406.61328		1
6509		27403.86719		3
2321		27398.67773		1
993		27396.2793		1
1938		27394.69336		1
553		27393.30273		3
4322		27391.02539		3
3327		27384.97461		1
928		27378.32227		1
1946		27368.66406		1
3382		27364.97656		1
2223		27359.07617		1
4411		27333.25391		3
3392		27330.01172		1
931		27326.61133		1
2336		27323.00195		1
4468		27317.81445		3
3348		27310		1
104		27308.68555		3
1930		27305.39648		1
2262		27287.24805		1
567		27286.14453		3
3444		27283.75		1
122		27283.14648		3
3326		27281.23828		1
1003		27277.67578		1
3384		27271.97266		1
2329		27269.97266		1
559		27267.58789		3
1945		27262.85156		1
3290		27257.81445		1
552		27253.39648		3
4332		27244.27148		3
2645		27241.52148		1
571		27227.69727		3
4308		27227.08984		3
927		27226.20313		1
4321		27217.02344		3
3337		27216.91797		1
4328		27212.91016		3
2296		27188.62695		1
980		27181.69531		1
939		27181.46875		1
2698		27180.9668		1
3493		27180.9082		1
3476		27176.12891		1
3391		27169.48242		1
2290		27168.14453		1
2700		27166.24023		1
4405		27159.89063		3
1160		27158.76367		4
3303		27155.375		1
932		27142.10547		1
2337		27141.81836		1
4425		27141.50977		3
1921		27137.81445		1
3341		27117.86719		1
1834		27110.27539		1
546		27106.28125		3
1865		27105.74609		1
572		27105.41797		3
3289		27102.48633		1
112		27100.22656		3
3478		27098.13867		1
991		27097.71484		1
4465		27097.625		3
4296		27096.50391		3
4312		27085.15039		3
3328		27082.37305		1
539		27080.79883		3
4336		27078.90039		3
4503		27063.23438		3
6504		27062.61523		3
3376		27060.33008		1
566		27057.03711		3
3374		27056.02734		1
2322		27055.625		1
4341		27046.05469		3
929		27026.19531		1
3383		27025.00586		1
5562		27023.17969		4
4508		27022.31055		3
547		27003.24219		3
1944		26998.12891		1
4324		26994.8125		3
1894		26993.58008		1
551		26985.18555		3
4393		26984.78906		3
6503		26979.95898		3
3299		26971.66992		1
1833		26966.50195		1
608		26964.20703		3
545		26959.44922		3
3288		26957.55078		1
5317		26957.41406		4
558		26952.04102		3
538		26947.03516		3
3516		26936.90625		1
96		26932.86719		3
963		26931.91211		1
2330		26930.64258		1
4331		26926.48438		3
607		26921.5918		3
1929		26919.80469		1
3517		26919.00195		1
7627		26906.33398		1
5745		26903.29297		4
3325		26902.95313		1
4410		26899.94727		3
2297		26893.33789		1
3323		26884.08203		1
4346		26883.01953		3
3441		26880.95313		1
2258		26871.13477		1
2257		26870.32422		1
5318		26869.77539		4
4462		26857.64453		3
962		26855.58203		1
609		26835.97461		3
965		26835.04883		1
3381		26830.53125		1
548		26824.6582		3
4315		26821.76563		3
3345		26821.72461		1
2255		26820.63477		1
121		26817.26367		3
2338		26816.99609		1
4327		26816.06836		3
2699		26815.03711		1
4307		26811.25977		3
1832		26807.52539		1
5564		26805.88672		4
2256		26804.93164		1
4335		26791.94922		3
5320		26786.15234		4
3338		26765.39648		1
600		26764.11133		3
5563		26762.42188		4
606		26762.03125		3
1037		26760.90039		3
599		26758.75		3
1835		26757.21094		1
992		26750.84961		1
3477		26748.31836		1
3492		26746.9082		1
4320		26746.18164		3
5746		26744.16602		4
1900		26743.14453		1
1937		26743.01563		1
3375		26741.03125		1
3475		26737.34961		1
4300		26735.9668		3
582		26734.50781		3
583		26733.36133		3
591		26727.27344		3
5558		26725.87109		4
601		26716.86133		3
1899		26712.73242		1
4311		26710.86328		3
544		26710.25977		3
4340		26703.46875		3
565		26701.16016		3
5747		26697.89453		4
990		26693.1582		1
5022		26685.21094		4
540		26684.37109		3
2291		26683.25195		1
2315		26682.96484		1
590		26681.5918		3
5023		26679.27734		4
2697		26671.78711		1
592		26669.42383		3
3240		26657.2832		1
598		26654.83984		3
3373		26650.20898		1
4459		26648.52148		3
3320		26645.77539		1
81		26640.97266		3
1179		26638.70117		4
3515		26632.25977		1
3490		26631.57422		1
3280		26627.66406		1
4295		26626.47852		3
584		26624.94531		3
581		26618.66211		3
4505		26605.88477		3
964		26605.56836		1
1920		26605.28711		1
3286		26601.24805		1
550		26600.16797		3
1943		26598.50781		1
3380		26586.38672		1
926		26582.33398		1
5321		26570.42383		4
5024		26567.41797		4
5035		26567.16602		4
3367		26566.67773		1
4409		26566.62695		3
5748		26563.58398		4
5227		26562.49023		4
1052		26557.99219		3
593		26553		3
3287		26552.56641		1
3300		26552.16016		1
1898		26552.1582		1
2323		26549.78516		1
1868		26547.06055		1
3244		26540.42969		1
5021		26537.99609		4
537		26535.91211		3
594		26526.26172		3
557		26525.66406		3
5890		26523.91602		1
5034		26519.67773		4
589		26517.81641		3
1002		26515.88477		1
4323		26509.16016		3
1067		26509.13477		3
88		26498.91602		3
3258		26495.7207		1
605		26487.2168		3
602		26484.34961		3
1954		26475.3418		1
3296		26467.09766		1
610		26464.91406		3
3322		26459.91992		1
3285		26457.50391		1
4345		26456.72266		3
2331		26449.47461		1
2344		26448.58008		1
5036		26447.95703		4
4310		26444.88086		3
597		26444.08594		3
4318		26435.82813		3
4339		26433.69141		3
1867		26426.33398		1
5319		26422.58984		4
1292		26415.35156		1
3304		26408.95313		1
1159		26406.2168		4
4314		26398.79492		3
580		26394.99219		3
3366		26394.53125		1
585		26385.68164		3
3342		26381.33008		1
4306		26379.5		3
1928		26374.30859		1
1953		26368.38672		1
2339		26366.97461		1
543		26363.11328		3
4232		26362.79688		3
4510		26361.79102		3
4467		26347.18164		3
2292		26331.23242		1
4597		26327.02734		4
5033		26324.9043		4
4236		26324.4375		3
3489		26320.5332		1
3283		26315.78711		1
5010		26309.83398		4
3514		26306.43945		1
5011		26290.66211		4
2254		26289.94336		1
5700		26288.35742		4
2345		26284.28711		1
3372		26277.62305		1
120		26276.13281		3
3590		26265.96484		3
3321		26265.92773		1
3474		26259.61328		1
3352		26257.68359		1
74		26254.98242		3
5742		26252.05078		4
4299		26249.63867		3
5744		26242.71094		4
5012		26242.16016		4
1962		26241.57422		1
1180		26240.98633		4
3491		26231.9375		1
155		26229.22852		3
1044		26228.89063		3
588		26225.80078		3
5231		26222.95898		4
5009		26222.47656		4
2352		26215.875		1
4294		26206.52539		3
1897		26203.32422		1
3282		26201.44531		1
989		26199.26172		1
1936		26197.90625		1
5323		26197.88672		4
5699		26194.35547		4
4317		26190.82031		3
4240		26188.02148		3
619		26182.83789		3
3379		26181.28906		1
6057		26179.69531		3
5743		26172.99023		4
5697		26170.92188		4
623		26165.68359		3
4304		26161.35938		3
7135		26156.8125		3
3293		26154.16016		1
3248		26152.83398		1
4319		26145.2793		3
1961		26144.87891		1
1952		26141.95313		1
3370		26140.96094		1
7136		26135.16992		3
3319		26133.95898		1
4502		26126.76367		3
596		26121.16211		3
5565		26119.67578		4
3365		26116.25		1
1290		26114.27734		1
549		26111.17383		3
4344		26106.13672		3
604		26097.79688		3
2286		26095.23047		1
4350		26088.2207		3
4392		26083.76172		3
1869		26076.78516		1
2293		26075.32422		1
1942		26068.46289		1
4464		26062.46875		3
579		26062.19922		3
2353		26061.87891		1
5046		26058.64063		4
4305		26054.10742		3
3259		26047.55859		1
3297		26042.92383		1
3284		26042.125		1
2316		26040.0918		1
586		26036.31836		3
615		26032.51367		3
1970		26026.78516		1
3339		26026.27344		1
627		26002.54102		3
2360		25995.09766		1
5738		25990.69922		4
578		25990.60352		3
576		25990.4043		3
2346		25989.66406		1
148		25984.49805		3
1837		25981.38281		1
577		25979.72266		3
3504		25974.46289		1
5228		25973.67969		4
5232		25972.66992		4
4397		25970.98633		3
3239		25968.75781		1
5045		25967.46875		4
5324		25967.23047		4
4231		25948.48242		3
52		25929.17188		3
1051		25925.72656		3
1969		25925.39258		1
80		25922.45703		3
3279		25920.2207		1
1960		25914.38281		1
5229		25912.49219		4
3363		25911.6543		1
2324		25910.49805		1
542		25909.9668		3
1919		25906.16797		1
4309		25905.32617		3
5739		25893.92188		4
5322		25893.14844		4
3488		25892.83203		1
1903		25886.45508		1
4507		25885.94336		3
4293		25885.46289		3
5741		25881.14063		4
3371		25877.375		1
4343		25868.58594		3
4235		25868.30078		3
3351		25862.87109		1
1001		25856.18359		1
1904		25844.18164		1
2361		25843.82422		1
1291		25829.11133		1
3243		25828.76367		1
3473		25827.82813		1
3255		25826.37109		1
587		25824.89063		3
1836		25820.9082		1
4298		25820.86133		3
3301		25820.36914		1
4244		25817.94531		3
87		25816.29102		3
2332		25814.75977		1
3281		25813.7793		1
3486		25808.05078		1
4461		25805.52734		3
930		25805.01758		1
6058		25802.9668		3
4313		25794.14648		3
1978		25793.3457		1
2340		25790.69727		1
5230		25785.79492		4
1951		25778.99414		1
2368		25778.01758		1
624		25777.29492		3
2354		25773.51367		1
5698		25773.05859		4
7626		25772.35938		1
620		25766.88281		3
53		25762.5918		3
1838		25761.30078		1
4391		25759.86523		3
5235		25758.84766		4
3503		25747.12305		1
3364		25741.56641		1
1839		25734.04688		1
3276		25733.20117		1
5696		25716.29492		4
3362		25714.16797		1
631		25711.17578		3
5233		25707.47852		4
3294		25704.60547		1
3318		25701.55664		1
1902		25698.19141		1
2287		25696.69531		1
611		25692.92578		3
1977		25692.67578		1
1968		25690.27539		1
1036		25684.3457		3
4239		25676.53906		3
1927		25668.96094		1
595		25666.72656		3
4303		25660.15039		3
628		25658.55664		3
4349		25658.20313		3
95		25655.72656		3
3369		25654.9707		1
4316		25644.57422		3
5044		25643.02539		4
154		25640.91211		3
4458		25636.48633		3
616		25635.05664		3
5325		25631.80273		4
2369		25628.53516		1
4998		25623.68945		4
165		25608.91406		3
988		25594.44531		1
603		25593.4707		3
1872		25587.36133		1
4997		25586.47852		4
5043		25573.5293		4
4999		25571.98242		4
5694		25570.41016		4
625		25569.39844		3
621		25568.46875		3
2362		25563.29883		1
2347		25557.3457		1
1959		25549.98828		1
574		25544.40234		3
5236		25538.39648		4
141		25536.48633		3
622		25528.08789		3
3200		25522.45313		1
4297		25514.8418		3
1935		25511.11133		1
626		25510.61523		3
3236		25509.45703		1
1871		25499.74609		1
4230		25494.88867		3
1976		25481.72461		1
575		25480.36523		3
3485		25477.49219		1
4234		25476.42969		3
617		25468.70898		3
73		25468.64648		3
629		25463.97461		3
4598		25460.31055		4
4396		25459.89648		3
5000		25458.28125		4
573		25456.38867		3
2251		25449.35352		1
3238		25448.05273		1
618		25438.94531		3
4224		25430.10938		3
3487		25427.46289		1
5327		25426.10547		4
612		25424.14258		3
999		25421.79688		1
632		25421.46484		3
3247		25420.00977		1
4504		25414.13086		3
2253		25409.00781		1
3278		25407.08398		1
3308		25406.02539		1
5234		25405.25977		4
3199		25403.58789		1
3317		25402.86523		1
1941		25401.32227		1
3350		25401.0957		1
3256		25397.26953		1
5737		25387.96875		4
4284		25383.60156		3
2252		25381.49219		1
5567		25380.84375		4
3361		25379.53906		1
541		25377.6582		3
7121		25376.50391		1
4228		25374.11133		3
630		25373.77539		3
2288		25364.33008		1
2370		25360.42969		1
3210		25350.50977		1
3589		25349.99023		3
2355		25344.21289		1
147		25340.71289		3
1967		25339.31055		1
6059		25334.20117		3
3298		25321.16406		1
959		25319.81836		1
3242		25319.7793		1
4243		25318.0918		3
172		25316.31641		3
635		25312.24805		3
3252		25310.94141		1
3260		25308.63281		1
613		25304.19727		3
6032		25304.11328		1
5568		25302.46094		4
4348		25299.16797		3
5693		25298.58594		4
4212		25292.41016		3
1043		25291.63867		3
4238		25283.29492		3
1950		25272.54688		1
1901		25261.4707		1
5566		25256.74023		4
2317		25255.79297		1
4248		25253.60156		3
5237		25242.66602		4
647		25240.06641		3
4302		25239.55859		3
5326		25238.82422		4
5015		25237.97461		4
614		25237.2168		3
633		25236.39258		3
1848		25197.26758		1
1873		25196.94531		1
4466		25194.04297		3
3237		25193.66016		1
3368		25189.79688		1
3277		25188.21875		1
4233		25186.74805		3
5016		25177.89453		4
648		25164.56836		3
2363		25157.84375		1
3484		25157.45313		1
998		25155.86133		1
79		25155.51758		3
5740		25154.67578		4
59		25147.47266		1
4989		25141.86328		4
2325		25138.72266		1
634		25136.36914		3
1975		25136.1582		1
5328		25125.39258		4
4990		25122.00977		4
5003		25119.59375		4
5557		25116.55078		4
649		25113.19922		3
4229		25112.18164		3
3275		25110.24023		1
1000		25102.57227		1
5239		25101.23242		4
4988		25100.62305		4
3359		25099.19727		1
3241		25095.4707		1
179		25094.70703		3
4347		25089.04297		3
5735		25087.6582		4
3356		25086.49609		1
4500		25085.75391		3
86		25084.51563		3
2289		25076.17188		1
4354		25075.19141		3
3501		25073.78516		1
5004		25066.97852		4
2333		25064.43555		1
1958		25061.92188		1
636		25061.08203		3
2341		25053.97656		1
4395		25050.79883		3
4237		25043.16016		3
5692		25032.37305		4
164		25031.75586		3
1918		25023.37305		1
5014		25022.56641		4
3249		25019.89453		1
650		25018.54883		3
3349		25015.77148		1
3198		25007.54883		1
4987		24996.27344		4
2348		24994.50586		1
4501		24993.75391		3
2020		24990.63281		1
94		24981.58008		3
2371		24976.38867		1
2376		24976.08984		1
1870		24968.10352		1
186		24967.33594		3
6031		24967.03906		1
3295		24955.83008		1
4301		24939.68164		3
5214		24938.30273		3
3246		24934.55078		1
4216		24925.66016		3
153		24922.42188		3
4242		24921.35938		3
3500		24913.98633		1
2028		24913.24414		1
3360		24906.69141		1
637		24894.95508		3
3211		24893.24023		1
2384		24892.2832		1
3253		24886.05078		1
2019		24885.93359		1
5689		24885.14258		4
4223		24879.98242		3
5571		24879.91406		4
5002		24879.69336		4
1050		24879.00781		3
140		24876.10938		3
5569		24872.9375		4
5238		24869.79492		4
4283		24866.93945		3
1966		24866.35742		1
4227		24864.31445		3
1906		24850.27344		1
3307		24845.96094		1
2377		24842.52539		1
3358		24839.55859		1
644		24834.21484		3
1907		24832.46484		1
645		24829.13281		3
2392		24819.6875		1
2036		24819.58398		1
5240		24814.16406		4
1926		24812.46289		1
639		24811.90625		3
2027		24810.36719		1
3235		24810.05859		1
4463		24809.0293		3
638		24796.79102		3
5736		24796.47656		4
5027		24796.13281		4
3355		24795.00586		1
6060		24793.15234		3
134		24788.61328		3
2356		24776.15234		1
5013		24767.94141		4
3197		24767.40234		1
659		24763.89844		3
4247		24760.26367		3
2385		24758.55273		1
643		24756.62695		3
5734		24747.16016		4
4394		24744.71094		3
5329		24737.32031		4
5028		24732.46289		4
5695		24729.62695		4
2282		24727.28125		1
5733		24726.97266		4
663		24724.89844		3
2400		24722.80469		1
3245		24721.54688		1
4401		24721.29883		3
2035		24713.32813		1
4211		24710.25195		3
2044		24708.13477		1
2393		24700.5625		1
3502		24698.66016		1
655		24696.77539		3
1908		24696.76953		1
171		24692.95898		3
1934		24689.03906		1
997		24678.75586		1
4241		24675.35352		3
3257		24666.66211		1
2018		24663.78516		1
1974		24657.34375		1
4977		24654.2207		4
3274		24651.27539		1
4353		24650.58398		3
1846		24648.8418		1
5001		24641.94531		4
3196		24638.22266		1
1949		24635.51758		1
4976		24631.14063		4
3207		24630.76367		1
2364		24629.02734		1
37		24627.14844		1
2401		24619.69727		1
646		24616.79492		3
3228		24612.39063		1
933		24602.26563		1
5213		24602.05469		3
4975		24601.08008		4
146		24598.22852		3
5026		24592.91406		4
640		24591.46875		3
2378		24590.35742		1
667		24588.52539		3
1173		24586.77344		4
2026		24583.2207		1
2043		24581.20898		1
1035		24579.48828		3
72		24578.77148		3
6030		24577.88086		1
5570		24565.83398		4
3250		24564.51172		1
4978		24554.125		4
4460		24540.38867		3
4499		24534.91992		3
1847		24530.13086		1
2386		24516.60938		1
2283		24515.45703		1
958		24513.33203		1
2034		24494.20313		1
5556		24492.41406		4
651		24491.94531		3
3499		24490.45703		1
4251		24480.77344		3
