        1082  0.5993388       1330349.               3
        3449   1.104163       722112.9               1
        5561  0.5987527       1331652.               4
        4435  0.5986574       1331864.               3
        4456  0.5978464       1333670.               3
        3530   1.102031       723509.8               1
        1007  0.5969600       1335651.               3
        1008  0.5957021       1338471.               3
        3483   1.097998       726166.8               1
        1879   1.097893       726236.4               1
        1858   1.096942       726866.0               1
        3531   1.095896       727559.8               1
        1031  0.5931667       1344192.               3
        1878   1.095238       727996.8               1
        3528   1.092931       729533.5               1
        4453  0.5913504       1348321.               3
        5754  0.5901232       1351125.               4
        2307   1.089752       731662.1               1
        4517  0.5890436       1353601.               3
        3466   1.088987       732176.1               1
        6505  0.5888667       1354008.               3
        1009  0.5879550       1356107.               3
        1880   1.087204       733376.4               1
        4438  0.5874935       1357172.               3
        2302   1.086105       734118.7               1
        4442  0.5868924       1358562.               3
         938   1.084785       735012.2               1
         995   1.084615       735127.4               1
        3445   1.084558       735166.1               1
        1027  0.5859367       1360778.               3
        2238   1.084002       735542.8               1
        3400   1.083868       735634.2               1
        4416  0.5850107       1362932.               3
        3410   1.081546       737213.3               1
        2265   1.079286       738756.9               1
        1825   1.078482       739307.7               1
        1819   1.078362       739390.2               1
        1006  0.5815187       1371117.               3
        3455   1.077592       739918.3               1
        4525  0.5808774       1372630.               3
        1863   1.076095       740947.9               1
        3418   1.075877       741097.6               1
         973   1.074598       741979.8               1
        4420  0.5780699       1379297.               3
        1019  0.5777816       1379985.               3
        1071  0.5773112       1381110.               3
        1080  0.5770090       1381833.               3
        1012  0.5763213       1383482.               3
        1883   1.067318       747040.6               1
        4522  0.5745453       1387758.               3
        1884   1.066967       747286.4               1
        1881   1.066012       747955.9               1
        2267   1.064411       749081.2               1
        1826   1.061708       750987.7               1
        4431  0.5707608       1396960.               3
        2649   1.060789       751638.4               1
        4404  0.5695607       1399904.               3
        3399   1.059227       752747.2               1
        4519  0.5691974       1400797.               3
        2308   1.059187       752775.7               1
         985   1.058584       753204.1               1
        4434  0.5685611       1402365.               3
        3336   1.057743       753803.4               1
        4450  0.5681564       1403364.               3
        2312   1.056269       754854.8               1
        1024  0.5661301       1408386.               3
        4515  0.5660290       1408638.               3
        4432  0.5655096       1409932.               3
        2264   1.053099       757127.5               1
        2660   1.053069       757148.8               1
        1882   1.052158       757804.6               1
        1885   1.050848       758749.3               1
        2235   1.050710       758848.9               1
        3527   1.049821       759491.0               1
        4455  0.5629209       1416416.               3
         983   1.047726       761010.0               1
        3526   1.047418       761233.9               1
        2303   1.047359       761276.4               1
        3415   1.046861       761639.1               1
        1010  0.5607892       1421800.               3
        2234   1.044299       763507.2               1
        7628   1.043464       764118.7               1
        1075  0.5587845       1426901.               3
        4424  0.5575780       1429988.               3
        3463   1.040300       766442.4               1
        1824   1.039682       766897.9               1
        3335   1.039293       767185.1               1
        3452   1.038116       768054.7               1
        4441  0.5547792       1437202.               3
        1005  0.5547673       1437233.               3
         955   1.036632       769154.6               1
        3397   1.035870       769719.8               1
         100  0.5531706       1441382.               3
         109  0.5531219       1441509.               3
        3408   1.034008       771106.4               1
        4452  0.5520269       1444368.               3
        2298   1.032079       772547.4               1
        3346   1.031878       772697.8               1
        1862   1.031607       772900.6               1
         108  0.5509543       1447180.               3
         972   1.029533       774458.2               1
         101  0.5495018       1451005.               3
        1823   1.028837       774982.1               1
        4419  0.5488237       1452798.               3
        4415  0.5483544       1454041.               3
        1864   1.027303       776139.1               1
        3525   1.027120       776277.0               1
        4437  0.5480829       1454762.               3
        2309   1.023673       778891.6               1
        1888   1.023494       779027.5               1
        3446   1.021321       780685.1               1
         107  0.5441105       1465382.               3
         110  0.5439320       1465863.               3
        3389   1.018674       782713.9               1
        1887   1.018301       783000.2               1
        6506  0.5416079       1472154.               3
        3409   1.016673       784253.9               1
        3442   1.015726       784985.2               1
         111  0.5403948       1475458.               3
        3482   1.013614       786621.2               1
        1889   1.013490       786716.9               1
        4447  0.5389827       1479324.               3
        1026  0.5386955       1480113.               3
        3407   1.012555       787443.6               1
        4430  0.5380722       1481827.               3
         117  0.5370124       1484752.               3
         118  0.5369142       1485023.               3
        2304   1.009995       789439.4               1
         102  0.5361457       1487152.               3
        3394   1.007637       791286.6               1
        4408  0.5352344       1489684.               3
          99  0.5350233       1490272.               3
        4516  0.5349168       1490568.               3
        4423  0.5341294       1492766.               3
        4514  0.5338133       1493650.               3
         116  0.5336666       1494060.               3
        2646   1.004909       793435.0               1
        2696   1.002679       795199.3               1
        1068  0.5311831       1501046.               3
        4449  0.5299506       1504536.               3
        1011  0.5297636       1505068.               3
        1079  0.5287991       1507813.               3
        3521  0.9958150       800680.9               1
        6507  0.5272654       1512198.               3
        3405  0.9939900       802150.9               1
        1004  0.5260736       1515624.               3
         984  0.9913548       804283.2               1
        3450  0.9907767       804752.5               1
        5755  0.5243047       1520738.               4
        1886  0.9894112       805863.1               1
        3386  0.9893606       805904.3               1
        4433  0.5232055       1523933.               3
         106  0.5228809       1524879.               3
         115  0.5214137       1529170.               3
        2263  0.9851344       809361.7               1
        3524  0.9834712       810730.4               1
        2695  0.9829484       811161.6               1
        4428  0.5191088       1535959.               3
        4512  0.5188031       1536864.               3
        3334  0.9816096       812267.9               1
        2299  0.9809912       812779.9               1
        3404  0.9804301       813245.1               1
        1018  0.5175059       1540717.               3
         924  0.9799054       813680.6               1
        2230  0.9790961       814353.2               1
        6508  0.5160906       1544942.               3
        5756  0.5156836       1546161.               4
        3396  0.9758347       817074.9               1
        2231  0.9756109       817262.3               1
         982  0.9748753       817879.0               1
        7630  0.9741529       818485.5               1
        3456  0.9731247       819350.3               1
        3333  0.9729787       819473.2               1
        2305  0.9717313       820525.2               1
        3439  0.9715263       820698.4               1
        4418  0.5112020       1559716.               3
        4454  0.5111437       1559894.               3
        1827  0.9696739       822266.1               1
         125  0.5104181       1562112.               3
        1849  0.9690366       822806.9               1
        4414  0.5102314       1562683.               3
        2278  0.9681613       823550.8               1
        4427  0.5091383       1566038.               3
        6502  0.5091366       1566044.               3
         103  0.5085565       1567830.               3
         994  0.9662946       825141.8               1
        3347  0.9657915       825571.6               1
        2694  0.9657245       825628.8               1
         126  0.5074034       1571393.               3
        4446  0.5057227       1576615.               3
        2261  0.9613961       829346.0               1
        1892  0.9613054       829424.2               1
        3388  0.9606307       830006.8               1
        2693  0.9589174       831489.8               1
        4334  0.5034350       1583779.               3
          98  0.5032917       1584230.               3
        3443  0.9579800       832303.4               1
        2274  0.9565868       833515.6               1
        1893  0.9565740       833526.7               1
        3406  0.9563025       833763.4               1
        1853  0.9554353       834520.1               1
        4509  0.5014663       1589997.               3
        3343  0.9548860       835000.2               1
         114  0.5009831       1591531.               3
        3480  0.9540380       835742.4               1
        3523  0.9538500       835907.1               1
        2648  0.9525421       837054.9               1
        2294  0.9519343       837589.3               1
        3332  0.9514194       838042.6               1
        1866  0.9514167       838044.9               1
        3395  0.9513336       838118.2               1
        1829  0.9507509       838631.9               1
        2656  0.9504007       838940.9               1
        1830  0.9503981       838943.2               1
        1891  0.9502634       839062.1               1
        4330  0.4977089       1602001.               3
        4422  0.4972747       1603400.               3
        3481  0.9482403       840852.2               1
        3520  0.9482401       840852.4               1
        4407  0.4966608       1605381.               3
         124  0.4959338       1607735.               3
        4451  0.4958716       1607936.               3
         119  0.4938974       1614364.               3
        4403  0.4937256       1614926.               3
        2260  0.9407753       847524.4               1
        3522  0.9399893       848233.1               1
        2300  0.9392375       848912.0               1
        3378  0.9379621       850066.4               1
        4429  0.4896326       1628425.               3
        2270  0.9362254       851643.2               1
         105  0.4890600       1630332.               3
        4338  0.4887917       1631226.               3
        3387  0.9356282       852186.8               1
         127  0.4874077       1635859.               3
        1924  0.9317316       855750.7               1
        3453  0.9309590       856460.9               1
         925  0.9308376       856572.6               1
        4513  0.4855142       1642238.               3
        3403  0.9298111       857518.3               1
        1828  0.9288624       858394.1               1
        1857  0.9280157       859177.2               1
        4412  0.4835789       1648810.               3
        3292  0.9266190       860472.3               1
        3393  0.9260099       861038.3               1
        4326  0.4810207       1657579.               3
        2313  0.9233952       863476.5               1
        1923  0.9219162       864861.6               1
        3447  0.9211673       865564.9               1
        1025  0.4792972       1663540.               3
        1045  0.4787244       1665530.               3
        2226  0.9192520       867368.2               1
        4413  0.4770697       1671307.               3
        4426  0.4764115       1673616.               3
        4448  0.4760436       1674910.               3
        3385  0.9152527       871158.2               1
        3519  0.9143180       872048.9               1
        1890  0.9137678       872574.0               1
         123  0.4737514       1683013.               3
        1038  0.4736914       1683227.               3
        2652  0.9116656       874586.0               1
        3440  0.9114221       874819.7               1
        3291  0.9105475       875660.0               1
        3330  0.9102731       875923.9               1
        4417  0.4721772       1688624.               3
        1932  0.9088069       877337.1               1
         981  0.9066825       879392.8               1
        4329  0.4700482       1696273.               3
        4333  0.4698956       1696824.               3
        3302  0.9051414       880890.1               1
         113  0.4690624       1699838.               3
        2266  0.9045665       881449.9               1
        3494  0.9032785       882706.8               1
         563  0.4679628       1703832.               3
        2320  0.9023014       883662.6               1
        4506  0.4671886       1706656.               3
        2301  0.9016029       884347.2               1
        2227  0.8997005       886217.2               1
        1831  0.8992949       886616.8               1
         562  0.4651053       1714300.               3
         957  0.8978470       888046.6               1
        3344  0.8973102       888577.9               1
        1931  0.8964955       889385.4               1
        2314  0.8963506       889529.1               1
         561  0.4634892       1720278.               3
        4402  0.4631737       1721449.               3
        3479  0.8956137       890261.0               1
         564  0.4627317       1723093.               3
        3331  0.8946185       891251.4               1
        3340  0.8942821       891586.7               1
        2259  0.8942310       891637.7               1
          97  0.4619734       1725922.               3
        2295  0.8934871       892380.0               1
        1922  0.8927245       893142.2               1
        3324  0.8920756       893791.9               1
        1939  0.8917233       894145.1               1
        4406  0.4605317       1731325.               3
        3329  0.8908718       894999.8               1
        1861  0.8895936       896285.7               1
        3518  0.8895918       896287.5               1
         555  0.4580711       1740625.               3
        4342  0.4577273       1741932.               3
        2328  0.8868399       899068.8               1
        4325  0.4573326       1743436.               3
         569  0.4570258       1744606.               3
         560  0.4567741       1745568.               3
        4445  0.4561355       1748011.               3
        1896  0.8842821       901669.3               1
         556  0.4556749       1749778.               3
        4337  0.4548464       1752966.               3
        1895  0.8822222       903774.6               1
         554  0.4540399       1756079.               3
         570  0.4540187       1756161.               3
        4421  0.4539571       1756399.               3
         568  0.4535241       1758076.               3
        4511  0.4532781       1759030.               3
        6510  0.4531527       1759517.               3
        3377  0.8790204       907066.6               1
        6509  0.4524301       1762327.               3
        2321  0.8780104       908110.0               1
         993  0.8777053       908425.7               1
        1938  0.8775036       908634.4               1
         553  0.4515800       1765645.               3
        4322  0.4513969       1766362.               3
        3327  0.8762684       909915.3               1
         928  0.8754236       910793.4               1
        1946  0.8741982       912070.1               1
        3382  0.8737307       912558.1               1
        2223  0.8729830       913339.6               1
        4411  0.4467717       1784648.               3
        3392  0.8693070       917201.8               1
         931  0.8688778       917654.9               1
        2336  0.8684222       918136.4               1
        4468  0.4455420       1789573.               3
        3348  0.8667828       919872.9               1
         104  0.4448162       1792493.               3
        1930  0.8662029       920488.8               1
        2262  0.8639196       922921.6               1
         567  0.4430281       1799728.               3
        3444  0.8634800       923391.4               1
         122  0.4427907       1800693.               3
        3326  0.8631644       923729.0               1
        1003  0.8627170       924208.0               1
        3384  0.8620011       924975.6               1
        2329  0.8617502       925244.9               1
         559  0.4415603       1805710.               3
        1945  0.8608572       926204.8               1
        3290  0.8602259       926884.4               1
         552  0.4404404       1810302.               3
        4332  0.4397215       1813261.               3
        2645  0.8581864       929087.2               1
         571  0.4384181       1818652.               3
        4308  0.4383704       1818850.               3
         927  0.8562722       931164.2               1
        4321  0.4375804       1822134.               3
        3337  0.8551134       932426.0               1
        4328  0.4372579       1823478.               3
        2296  0.8515901       936283.8               1
         980  0.8507285       937232.0               1
         939  0.8507004       937263.0               1
        2698  0.8506380       937331.7               1
        3493  0.8506307       937339.8               1
        3476  0.8500371       937994.4               1
        3391  0.8492121       938905.7               1
        2290  0.8490461       939089.2               1
        2700  0.8488098       939350.6               1
        4405  0.4331179       1840907.               3
        1160  0.4330303       1841280.               4
        3303  0.8474628       940843.6               1
         932  0.8458200       942671.0               1
        2337  0.8457845       942710.6               1
        4425  0.4316900       1846997.               3
        1921  0.8452893       943262.9               1
        3341  0.8428254       946020.4               1
        1834  0.8418890       947072.6               1
         546  0.4289636       1858736.               3
        1865  0.8413307       947701.1               1
         572  0.4288970       1859024.               3
        3289  0.8409291       948153.7               1
         112  0.4284964       1860762.               3
        3478  0.8403937       948757.7               1
         991  0.8403415       948816.6               1
        4465  0.4282958       1861634.               3
        4296  0.4282094       1862010.               3
        4312  0.4273349       1865820.               3
        3328  0.8384543       950952.2               1
         539  0.4270001       1867283.               3
        4336  0.4268541       1867922.               3
        4503  0.4256508       1873202.               3
        6504  0.4256033       1873411.               3
        3376  0.8357483       954031.2               1
         566  0.4251755       1875296.               3
        3374  0.8352209       954633.7               1
        2322  0.8351715       954690.1               1
        4341  0.4243344       1879014.               3
         929  0.8315708       958823.9               1
        3383  0.8314255       958991.5               1
        5562  0.4225866       1886785.               4
        4508  0.4225203       1887081.               3
         547  0.4210679       1893590.               3
        1944  0.8281476       962787.2               1
        4324  0.4204271       1896476.               3
        1894  0.8275939       963431.5               1
         551  0.4196962       1899779.               3
        4393  0.4196661       1899915.               3
        6503  0.4192998       1901575.               3
        3299  0.8249303       966542.3               1
        1833  0.8243029       967277.9               1
         608  0.4181070       1907000.               3
         545  0.4177473       1908642.               3
        3288  0.8232172       968553.6               1
        5317  0.4175935       1909345.               4
         558  0.4171876       1911202.               3
         538  0.4168098       1912935.               3
        3516  0.8207172       971503.9               1
          96  0.4157419       1917849.               3
         963  0.8201133       972219.3               1
        2330  0.8199599       972401.2               1
        4331  0.4152615       1920067.               3
         607  0.4148935       1921770.               3
        1929  0.8186506       973956.4               1
        3517  0.8185537       974071.8               1
        7627  0.8170255       975893.7               1
        5745  0.4135197       1928155.               4
        3325  0.8166180       976380.6               1
        4410  0.4132689       1929325.               3
        2297  0.8154599       977767.2               1
        3323  0.8143463       979104.3               1
        4346  0.4120019       1935258.               3
        3441  0.8139701       979556.9               1
        2258  0.8127904       980978.6               1
        2257  0.8126931       981096.1               1
        5318  0.4110127       1939916.               4
        4462  0.4101084       1944194.               3
         962  0.8109244       983235.9               1
         609  0.4084968       1951864.               3
         965  0.8084657       986226.1               1
        3381  0.8079255       986885.5               1
         548  0.4076572       1955884.               3
        4315  0.4074428       1956913.               3
        3345  0.8068733       988172.6               1
        2255  0.8067431       988332.0               1
         121  0.4071093       1958516.               3
        2338  0.8063087       988864.4               1
        4327  0.4070208       1958942.               3
        2699  0.8060749       989151.3               1
        4307  0.4066649       1960656.               3
        1832  0.8051788       990252.1               1
        5564  0.4062675       1962574.               4
        2256  0.8048696       990632.5               1
        4335  0.4052382       1967559.               3
        5320  0.4048106       1969637.               4
        3338  0.8001670       996454.4               1
         600  0.4031884       1977562.               3
        5563  0.4030642       1978171.               4
         606  0.4030355       1978312.               3
        1037  0.4029525       1978720.               3
         599  0.4027945       1979496.               3
        1835  0.7991959       997665.2               1
         992  0.7984419       998607.4               1
        3477  0.7981420       998982.6               1
        3492  0.7979749       999191.8               1
        4320  0.4018725       1984037.               3
        5746  0.4017248       1984767.               4
        1900  0.7975293       999750.1               1
        1937  0.7975140       999769.2               1
        3375  0.7972791       1000064.               1
        3475  0.7968434       1000611.               1
        4300  0.4011244       1987738.               3
         582  0.4010176       1988267.               3
         583  0.4009337       1988683.               3
         591  0.4004886       1990893.               3
        5558  0.4003861       1991403.               4
         601  0.3997281       1994681.               3
        1899  0.7939348       1004276.               1
        4311  0.3992905       1996867.               3
         544  0.3992465       1997087.               3
        4340  0.3987516       1999566.               3
         565  0.3985835       2000409.               3
        5747  0.3983457       2001603.               4
         990  0.7916277       1007203.               1
        5022  0.3974234       2006248.               4
         540  0.3973624       2006556.               3
        2291  0.7904620       1008689.               1
        2315  0.7904282       1008732.               1
         590  0.3971606       2007576.               3
        5023  0.3969926       2008426.               4
        2697  0.7891145       1010411.               1
         592  0.3962778       2012048.               3
        3240  0.7874123       1012595.               1
         598  0.3952219       2017424.               3
        3373  0.7865831       1013663.               1
        4459  0.3947651       2019758.               3
        3320  0.7860637       1014333.               1
          81  0.3942199       2022551.               3
        1179  0.3940560       2023393.               4
        3515  0.7844819       1016378.               1
        3490  0.7844018       1016482.               1
        3280  0.7839447       1017074.               1
        4295  0.3931748       2027928.               3
         584  0.3930644       2028497.               3
         581  0.3926121       2030834.               3
        4505  0.3916937       2035596.               3
         964  0.7813653       1020432.               1
        1920  0.7813325       1020475.               1
        3286  0.7808617       1021090.               1
         550  0.3912833       2037731.               3
        1943  0.7805424       1021508.               1
        3380  0.7791312       1023358.               1
         926  0.7786598       1023977.               1
        5321  0.3891536       2048882.               4
        5024  0.3889389       2050013.               4
        5035  0.3889209       2050108.               4
        3367  0.7768407       1026375.               1
        4409  0.3888825       2050311.               3
        5748  0.3886652       2051457.               4
        5227  0.3885871       2051869.               4
        1052  0.3882663       2053565.               3
         593  0.3879104       2055449.               3
        3287  0.7752039       1028542.               1
        3300  0.7751568       1028605.               1
        1898  0.7751566       1028605.               1
        2323  0.7748816       1028970.               1
        1868  0.7745659       1029389.               1
        3244  0.7737982       1030411.               1
        5021  0.3868423       2061124.               4
         537  0.3866942       2061914.               3
         594  0.3860087       2065575.               3
         557  0.3859663       2065802.               3
        5890  0.7718885       1032960.               1
        5034  0.3855416       2068078.               4
         589  0.3854096       2068786.               3
        1002  0.7709610       1034203.               1
        4323  0.3847963       2072084.               3
        1067  0.3847944       2072093.               3
          88  0.3840714       2075994.               3
        3258  0.7686362       1037331.               1
         605  0.3832450       2080471.               3
         602  0.3830427       2081570.               3
        1954  0.7662918       1040504.               1
        3296  0.7653449       1041792.               1
         610  0.3816734       2089037.               3
        3322  0.7645213       1042914.               1
        3285  0.7642442       1043292.               1
        4345  0.3810975       2092194.               3
        2331  0.7633238       1044550.               1
        2344  0.7632213       1044690.               1
        5036  0.3804820       2095579.               4
        4310  0.3802662       2096768.               3
         597  0.3802104       2097076.               3
        4318  0.3796316       2100273.               3
        4339  0.3794819       2101101.               3
        1867  0.7606760       1048186.               1
        5319  0.3787051       2105411.               4
        1292  0.7594217       1049917.               1
        3304  0.7586917       1050928.               1
        1159  0.3775618       2111787.               4
        4314  0.3770444       2114684.               3
         580  0.3767796       2116171.               3
        3366  0.7570482       1053209.               1
         585  0.3761317       2119816.               3
        3342  0.7555461       1055303.               1
        4306  0.3757021       2122240.               3
        1928  0.7547481       1056419.               1
        1953  0.7540755       1057361.               1
        2339  0.7539153       1057586.               1
         543  0.3745650       2128683.               3
        4232  0.3745431       2128807.               3
        4510  0.3744734       2129204.               3
